 name, category,description, lat,lng
 Нови хан, fortress,,42.59944,23.60111
 Омуртаг, fortress,,43.12056,26.37722
 Осетеново, fortress,,42.62611,25.03639
 Прилеп, fortress,,42.86639,26.98556
 Руйно, fortress,,43.82861,27.02389
 Садово, fortress,,42.86972,26.64056
 Сърница, fortress,,41.89167,25.29833
 Челюстница, fortress,,43.43833,23.00694
 Черна могила, fortress,,41.81861,25.96194
 Шивачево, fortress,,42.68611,26.02778
 Крепча кале, fortress,,43.46500,26.11194
 Кривград, fortress,,43.09833,23.91417
 Кривус, fortress,,41.66861,25.13611
 Кричим, fortress,,42.04806,24.46750
 Кунджово кале, fortress,,42.12500,27.55000
 Куртпашова кула Враца, tower,,43.20086,23.54772
 Кутра, fortress,,43.35639,25.66611
 Кьостско кале, fortress,,42.07667,26.65111
 Латинско кале, fortress,,43.00472,23.45778
 Лиляшка крепост, fortress,,43.31444,23.55222
 Лютица, fortress,,41.50194,26.06306
 Мадарска крепост, fortress,,43.27583,27.12000
 Маласар, fortress,,41.47694,25.24389
 Малкото хасарче, fortress,,41.84667,25.47833
 Манастира, fortress,,42.68611,25.04694
 Маркели, fortress,,42.63722,26.89667
 Мастейра, fortress,,41.70361,25.61278
 Махмудово кале, fortress,,42.06583,27.50000
 Медвенско кале, fortress,,42.85278,26.57222
 Мисионис (Крумово кале), fortress,,43.19806,26.51250
 Момина дупка, fortress,,43.32556,24.55111
 Момина кула, fortress,,41.54083,23.75722
 Момчил юнак, fortress,,42.28000,23.53750
 Моняк, fortress,,41.62139,25.46278
 Мъглиж, fortress,,42.63028,25.55361
 Никополис ад Иструм, fortress,,43.21833,25.61278
 Никополис ад Нестум, fortress,,41.59528,23.79583
 Никополска крепост, fortress,,43.70306,24.89194
 Новград, fortress,,43.61194,25.59194
 Нове, fortress,,43.61278,25.39389
 Обраслото кале, fortress,,42.85111,26.84500
 Овеч, fortress,,43.17278,27.44750
 Овчеполско кале, fortress,,42.32833,24.39111
 Окопа, fortress,,41.62944,25.83194
 Орлес кале, fortress,,43.51139,26.24833
 Оряховица, fortress,,42.47972,25.80444
 Палеокастро, sanctuary,,42.07889,26.30306
 Патмос, fortress,,41.67667,25.29667
 Паунов камък, fortress,,42.68611,25.04694
 Пашакьойско кале, fortress,,42.13111,26.80722
 Пеньова могила, fortress,,43.57222,26.14472
 Перперикон, fortress,,41.71528,25.46472
 Петлюка, fortress,,42.78833,22.99389
 Петрич кале, fortress,,43.16261,27.64311
 Пиргос, fortress,,42.44556,27.47139
 Пиргос, fortress,,43.74917,25.84028
 Пирдопски калета, fortress,,42.69972,24.18139
 Поляново кале, fortress,,43.46667,26.26778
 Порос, fortress,,42.44306,27.46889
 Потука, fortress,,42.67861,25.42611
 Преславски Хисар, fortress,,42.07917,25.40417
 Пречиста, fortress,,42.95667,24.95889
 Равнянско градище, fortress,,43.37778,23.01194
 Равулско кале, fortress,,42.54444,23.50139
 Раховец, fortress,,43.13389,25.65000
 Русокастро, fortress,,42.48750,27.15806
 Самуилова крепост, fortress,,41.39472,23.02889
 Свети Димитър Хаджидимово, fortress,,41.50639,23.86111
 Севтополис, fortress,,42.61750,25.30500
 Сексагинта Приста Русе, fortress,,43.84583,25.94475
 Сердика - Средец София, fortress,,42.69856,23.32225
 Сечената скала, fortress,,43.64750,26.06222
 Сикера, fortress,,42.76417,26.45167
 Син град, fortress,,43.64944,26.33167
 Скаидава, fortress,,43.67000,25.68444
 Скафида, fortress,,42.41667,27.41083
 Славова (Мелнишка) крепост, fortress,,41.51944,23.39083
 Состра, fortress,,42.98500,24.67361
 Сторгозия, fortress,,43.38278,24.62889
 Стрелчанско кале, fortress,,42.48389,24.32556
 Стринава, fortress,,42.94889,25.43083
 Тича, fortress,,42.98111,26.45889
 Топлицос, fortress,,41.97278,25.55250
 Топрак хисар, fortress,,42.31528,25.75250
 Трапезица Велико Търново, fortress,,43.08381,25.64494
 Траянови врата, fortress,,42.35694,23.92250
 Тримамиум, fortress,,43.72639,25.82833
 Туида Сливен, fortress,,42.69375,26.33486
 Угреш, fortress,,42.08472,27.55361
 Улпия Ескус, fortress,,43.71136,24.46600
 Урвич, fortress,,42.55806,23.42444
 Урумджа сърта, fortress,,42.43917,26.20194
 Устра, fortress,,41.47056,25.22556
 Факийска крепост, fortress,,42.19000,27.07500
 Хасарюстю, fortress,,43.21472,26.25389
 Хераклея Синтика, fortress,,41.44944,23.26433
 Хисарлъка, fortress,,43.19056,26.48861
 Хисарлъка, fortress,,42.87944,27.44028
 Хисарлъка, fortress,,42.27056,27.62250
 Хисар, fortress,,42.61222,26.96750
 Хисаря, fortress,,42.51194,25.91528
 Ловешка крепост Хисаря, fortress,,43.12808,24.71581
 Хисаря, fortress,,41.61472,25.92500
 Хисаря, fortress,,42.68111,27.30917
 Хоталич, fortress,,43.05583,25.06444
 Царевец Велико Търново, fortress,,43.08372,25.65281
 Цепина, fortress,,42.08556,24.12417
 Церово, fortress,,41.95861,23.12806
 Чертиград, fortress,,42.84389,24.11750
 Чилингир, fortress,,43.62250,26.06306
 Чипровски градища, fortress,,43.38417,22.88111
 Чит кая, fortress,,41.60722,25.44494
 Чона кале, fortress,,42.41444,25.21944
 Шавово кале, fortress,,42.09361,27.06556
 Широкодолско кале, fortress,,42.39250,23.51833
 Шуменска крепост, fortress,,43.26267,26.89447
 Шумнатото кале, fortress,,42.64500,27.10028
 Юстина, fortress,,42.04111,24.52000
 Ятрус, fortress,,43.62361,25.57917
 Августа, fortress,,43.73306,23.84056
 Градището, fortress,,41.67833,24.59306
 Доварето, fortress,,42.14972,24.13583
 Вила Армира, fortress,,41.49889,26.10583
 Червената църква, fortress,,42.07389,24.55611
 Античен театър Пловдив, fortress,,42.14700,24.75106
 Античен стадион Пловдив, fortress,,42.14753,24.74803
 Неизвестен античен град Рояк, fortress,,43.09750,27.36139
 Римски античен форум Пловдив, fortress,,42.14261,24.75100
 Форум на Августа Траяна Стара Загора, fortress,,42.42706,25.62478
 Марцианополис, fortress,,43.22306,27.58194
 Кулата, fortress,,42.27056,23.10861
 Градището, fortress,,42.15000,22.99444
 Римски Одеон Пловдив, fortress,,42.14356,24.75036
 Археологически комплекс Ейрене Пловдив, fortress,,42.14492,24.75150
 Калето Видин, fortress,,43.98675,22.87814
 Емпорион Пистирос, fortress,,42.24222,24.08972
